image_id,width,height,xmin,ymin,xmax,ymax,label
01_011_01011001_160406462050421_1,2510,2238,130,186,2344,1575,쌀밥
01_014_01014005_161075544465938_1,4128,3096,1004,578,2978,2123,비빔밥
09_091_09011002_161156798770387_0,4032,3024,1150,812,2806,2480,갈치조림
09_091_09011002_161139252969277_1,4128,3096,350,501,3609,1768,갈치조림
04_042_04012008_160880561670358_0,3024,4032,374,846,2579,3075,시레기된장국
01_014_01014005_161061215226552_1,2448,3264,343,547,2085,2018,비빔밥
10_102_10012003_160603746392068_1,4032,2268,956,262,2596,1550,돈까스
01_014_01014005_161078936998180_0,4032,3024,925,454,3195,2581,비빔밥
01_012_01012001_160438277767352_1,3024,4032,196,384,2650,2261,잡곡밥
06_062_06012004_160898319579055_0,3468,4624,915,1385,2974,3504,떡갈비
04_042_04012008_160752425048653_0,2728,2838,518,481,2215,2237,시레기된장국
02_021_02011027_160552415045490_0,3024,4032,400,1029,2537,3204,짜장면
02_021_02011027_160904840987379_1,960,467,111,22,806,427,짜장면
04_042_04012008_160830850958495_1,1080,1920,72,613,926,1252,시레기된장국
01_014_01014005_161075673112063_0,3096,4128,829,882,2747,2578,비빔밥
09_091_09011002_161165282787242_1,3024,3024,900,676,2538,1631,갈치조림
08_084_08014001_160593320498954_0,2268,4032,245,512,2130,3211,떡볶이
10_102_10012002_160775016950802_0,3480,4640,1061,1367,2599,3298,치킨
02_021_02011027_160863057221387_1,2372,1665,285,268,2061,1420,짜장면
01_014_01014005_161061173464533_1,4128,3096,606,528,3580,2055,비빔밥
01_014_01014005_161077475529308_0,3024,4032,495,1323,2536,3392,비빔밥
01_014_01014001_160608771355122_0,3024,3024,647,452,2550,2321,김치볶음밥
01_012_01012001_160522848632026_0,3024,4032,547,748,2903,3271,잡곡밥
01_012_01012001_160406450794648_1,3024,3024,333,491,2472,2229,잡곡밥
08_084_08014001_160558245411243_0,4032,3024,426,552,3567,2488,떡볶이
01_011_01011001_160308613079913_1,4032,3024,504,308,3243,2318,쌀밥
02_021_02011034_160438870874234_1,3024,4032,417,818,2778,2375,크림파스타
02_021_02011034_160340974683431_0,2729,2658,389,220,2265,2156,크림파스타
01_014_01014005_161077255763334_1,2268,4032,421,1492,1822,2655,비빔밥
01_011_01011001_160342912813001_0,2991,2710,363,153,2585,2404,쌀밥
08_084_08014001_160615429256230_1,4032,3024,866,931,3143,1874,떡볶이
01_014_01014001_160583216096453_0,3000,4000,501,1046,2613,3095,김치볶음밥
01_012_01012001_160406183132008_0,1128,1504,129,329,994,1302,잡곡밥
04_042_04012008_160531883626843_0,5664,4248,1025,491,4381,3748,시레기된장국
01_011_01011001_160350617287509_0,3024,4032,757,1152,2487,3129,쌀밥
01_014_01014005_161068177730146_1,3024,4032,387,1338,2645,3045,비빔밥
04_042_04012008_160496922617040_0,3024,4032,516,1218,2481,3143,시레기된장국
04_042_04012008_160906798363091_0,540,960,117,331,429,630,시레기된장국
04_042_04012008_161046841889744_1,3024,3024,644,899,2274,2095,시레기된장국
02_021_02011027_160829990236126_0,3024,3024,808,672,2344,2187,짜장면
01_014_01014001_160622734527894_0,2268,4032,92,908,2180,3070,김치볶음밥
10_102_10012002_160604610023209_1,3024,3024,723,1019,2579,2181,치킨
01_014_01014005_161054967741841_1,3024,4032,659,1037,2466,2484,비빔밥
01_012_01012001_160559194399248_1,960,720,224,149,767,573,잡곡밥
01_011_01011001_160317205082365_1,4032,3024,820,883,3258,2368,쌀밥
09_091_09011002_161006912893563_1,960,720,122,129,523,377,갈치조림
02_021_02011034_160976218543730_0,960,720,180,98,730,631,크림파스타
01_014_01014005_161054505264561_1,3024,4032,636,1018,2323,2517,비빔밥
10_102_10012003_160724577049754_0,3024,3024,301,106,2963,2806,돈까스
06_062_06012004_160479316582766_1,4032,3024,1341,773,2928,2234,떡갈비
09_091_09011002_160760637399149_1,4248,5664,735,2148,3602,4136,갈치조림
06_062_06012004_160845558818450_0,4032,3024,1029,411,2976,2283,떡갈비
01_011_01011001_160274015066374,3024,4032,544,1359,2387,3193,쌀밥
08_084_08014001_160406931897132_0,2529,2452,176,225,2181,2206,떡볶이
01_011_01011001_160329219193881_0,3024,4032,552,1081,2337,2866,쌀밥
01_014_01014001_160612873163725_0,4032,3024,934,407,2970,2600,김치볶음밥
09_091_09011002_161175368497240_1,3024,3024,380,360,2734,1845,갈치조림
01_014_01014001_160550658583257_1,4032,3024,610,642,3137,2299,김치볶음밥
01_014_01014005_161077536560968_1,4032,3024,956,724,3315,2419,비빔밥
01_014_01014001_160515838785862_1,960,720,209,122,815,590,김치볶음밥
10_102_10012003_160491841298707_1,3024,4032,282,1029,2476,3119,돈까스
06_062_06012004_160855493297049_0,4032,3024,1049,684,3024,2435,떡갈비
04_042_04012008_160457307654804_1,3024,3024,413,909,2516,2617,시레기된장국
02_021_02011027_160549956143352_1,2851,2149,195,97,2645,1403,짜장면
06_062_06012004_160335584122208_0,3024,4032,377,743,2728,3077,떡갈비
06_062_06012004_160759617151314_0,4248,5664,828,2100,3618,3835,떡갈비
06_062_06012004_160741466336820_0,3024,4032,642,893,2516,2854,떡갈비
09_091_09011002_160786916034861_0,2136,2341,325,238,1955,1966,갈치조림
01_014_01014001_160749371313193_0,3000,3000,378,316,2712,2845,김치볶음밥
01_014_01014005_161067433898117_1,4128,3096,1202,591,2904,2082,비빔밥
04_042_04012008_160456497837885_0,3000,4000,31,672,2784,3402,시레기된장국
08_084_08014001_160411753812291_1,4032,3024,304,779,3680,2325,떡볶이
10_102_10012002_160769157719383_0,3024,3024,485,385,2539,2717,치킨
01_011_01011001_160352086074400_1,4032,3024,1056,1008,2965,2405,쌀밥
10_102_10012003_160605951949666_0,3024,4032,184,719,2484,3083,돈까스
09_091_09011002_161156237148045_0,3096,4128,371,1082,2582,3364,갈치조림
10_102_10012002_160769120921025_1,3024,4032,932,1421,2375,2775,치킨
01_012_01012001_160543367989248_1,4032,2268,494,178,3309,1614,잡곡밥
09_091_09011002_160552335933093_0,3024,4032,699,1040,2633,3239,갈치조림
10_102_10012003_160604192910317_0,3024,3024,499,1323,2728,2763,돈까스
02_021_02011034_160760733760845_0,3024,3024,346,441,2561,2555,크림파스타
02_021_02011027_161097428944079_0,4624,3468,1087,384,3637,2909,짜장면
08_084_08014001_160603434597577_0,4032,3024,907,507,3040,2635,떡볶이
02_021_02011034_160904277313214_0,1080,1440,144,371,857,1026,크림파스타
10_102_10012003_160476221179405_1,4032,2268,956,71,2915,1774,돈까스
01_014_01014001_160757053989354_1,3024,4032,552,725,2372,1877,김치볶음밥
02_021_02011034_160966351218287_1,4032,1960,361,393,3333,1681,크림파스타
02_021_02011034_160820363433593_0,3000,4000,177,955,2628,3459,크림파스타
08_084_08014001_160449432787582_0,1079,1014,150,103,887,877,떡볶이
04_042_04012008_160371997598140_0,2268,4032,308,915,1863,2552,시레기된장국
09_091_09011002_161156218938039_1,4128,3096,782,569,3589,1923,갈치조림
09_091_09011002_161156815350873_1,4032,3024,1472,794,2822,2215,갈치조림
01_011_01011001_160464083621169_0,4032,3024,1183,416,3202,2342,쌀밥
09_091_09011002_161036623756076_1,3468,4624,235,969,3309,3588,갈치조림
08_084_08014001_160560980386368_1,3024,3024,346,441,2851,2421,떡볶이
01_014_01014005_161060167733048_0,4032,1908,1355,432,2544,1476,비빔밥
01_011_01011001_160421787325383_1,3024,4032,360,868,2785,2524,쌀밥
10_102_10012002_160556746667698_1,3024,4032,680,953,2536,2247,치킨
10_102_10012002_160769791443090_1,3456,3456,802,482,2630,2633,치킨
04_042_04012008_160811852799991_0,1365,1080,208,114,1174,1038,시레기된장국
08_084_08014001_160639701896379_0,2988,5312,248,1855,2590,3345,떡볶이
01_014_01014005_161060470067981_0,3024,4032,554,1140,2307,2925,비빔밥
01_014_01014005_161080086471115_1,4624,3468,798,930,3590,2912,비빔밥
08_084_08014001_160645289412670_0,1280,1199,316,260,972,945,떡볶이
08_084_08014001_160456213899549_1,4032,3024,971,475,3173,1808,떡볶이
01_014_01014005_161062429722263_0,4032,3024,771,410,3063,2658,비빔밥
06_062_06012004_160854314040203_1,4032,3024,1280,432,3460,2135,떡갈비
10_102_10012002_160705388473168_0,4248,5664,1006,1620,3629,4086,치킨
04_042_04012008_160838429075641_0,960,720,256,124,799,654,시레기된장국
02_021_02011034_160484948834324_1,3024,4032,0,611,2903,3134,크림파스타
02_021_02011027_160397465498894_0,3024,4032,600,1190,2411,3238,짜장면
10_102_10012003_160735031374462_0,3024,4032,300,1239,2670,3063,돈까스
04_042_04012008_160696626318064_0,2956,2917,449,468,2497,2562,시레기된장국
01_011_01011001_160412565762195_0,2988,3984,412,843,2694,3162,쌀밥
01_014_01014005_161075513230850_0,3096,4128,405,1130,2323,2681,비빔밥
02_021_02011034_160809214435244_1,4032,3024,168,439,3838,2862,크림파스타
09_091_09011002_161180296424132_0,3024,4032,438,1093,2458,2833,갈치조림
01_012_01012001_160474561025349_0,2268,2550,329,490,2051,2168,잡곡밥
10_102_10012003_160707973928493_0,4032,3024,744,586,3299,2388,돈까스
09_091_09011002_161132118534580_1,4032,3024,871,488,3459,2333,갈치조림
01_012_01012001_160544655572148_0,3024,3024,865,776,2182,2288,잡곡밥
01_014_01014005_161053215434416_1,4032,3024,761,523,3423,2142,비빔밥
01_014_01014005_161072662181382_0,1440,2560,176,734,1170,1691,비빔밥
09_091_09011002_161148994168750_0,720,960,213,200,629,631,갈치조림
02_021_02011034_160458029764633_1,2542,1955,439,222,2537,1762,크림파스타
10_102_10012003_160544014430899_0,2911,2716,191,1260,2653,2568,돈까스
10_102_10012002_160492022743337_0,4248,5664,522,1508,3459,4071,치킨
01_012_01012001_160561100697960_0,3024,2432,363,81,2903,2145,잡곡밥
04_042_04012008_160740695170134_1,960,720,183,187,805,527,시레기된장국
10_102_10012003_160740182073555_0,960,721,128,75,959,605,돈까스
04_042_04012008_160344335937090_1,3004,2180,433,477,2494,1930,시레기된장국
01_014_01014005_161061085013672_1,2448,3264,363,421,2164,1932,비빔밥
01_014_01014001_160621895069226_0,3024,4032,411,930,2635,3087,김치볶음밥
01_014_01014005_161077264090135_0,2268,4032,380,1221,1888,2696,비빔밥
02_021_02011027_160863199746855_1,2692,2156,467,376,2153,1704,짜장면
02_021_02011027_160412600740510_0,3120,4160,338,896,2956,3347,짜장면
02_021_02011027_160880018989241_1,1000,1334,990,638,2969,2587,짜장면
01_014_01014001_160740143178474_0,3024,3024,1482,808,2456,2130,김치볶음밥
01_012_01012001_160492011937763_0,3456,4608,752,1491,2857,3388,잡곡밥
06_062_06012004_160619474344819_0,4248,5664,658,2155,2813,3976,떡갈비
01_014_01014005_161070039873137_0,3024,4032,864,1490,2046,2786,비빔밥
10_102_10012002_160627891386745_0,4032,3024,1040,752,3291,2677,치킨
08_084_08014001_160450968064440_1,1868,2062,279,538,1534,1509,떡볶이
10_102_10012002_160466017731939_0,3024,3024,595,53,2579,2976,치킨
10_102_10012002_160725917026053_0,720,960,220,322,518,648,치킨
08_084_08014001_160345126678050_1,3642,2800,419,552,3097,1973,떡볶이
01_014_01014001_160749746445747_0,960,720,302,147,695,514,김치볶음밥
01_012_01012001_160549793879515_1,3024,3024,381,91,2527,2433,잡곡밥
01_011_01011001_160379471247930_0,4032,3024,699,296,3405,2946,쌀밥
10_102_10012003_160402116623132_0,540,960,68,218,440,501,돈까스
08_084_08014001_160387161549979_0,4656,3492,789,717,3680,2746,떡볶이
01_014_01014001_160571430541259_1,3024,4032,99,1175,2911,3206,김치볶음밥
10_102_10012003_160590996952480_0,3024,3024,675,636,2232,2226,돈까스
08_084_08014001_160393653281034_0,3024,3024,232,283,2669,2773,떡볶이
06_062_06012004_160801103881359_0,3024,4032,623,767,2333,2807,떡갈비
04_042_04012008_160956556564644_0,3492,4656,780,1681,2468,3348,시레기된장국
10_102_10012003_160645291630277_0,3189,3024,261,1289,3118,2924,돈까스
01_011_01011001_160421609819816_0,2268,4032,53,590,2268,3129,쌀밥
10_102_10012002_160607122892883_1,4032,3024,575,89,3320,1844,치킨
02_021_02011034_160455457122104_1,2880,2160,286,386,2421,2030,크림파스타
02_021_02011027_160786118418072_0,3024,3024,339,341,2712,2757,짜장면
08_084_08014001_160517959083740_0,4032,3024,699,619,3400,2449,떡볶이
01_012_01012001_160528044119198_1,3024,4032,630,1472,2572,2731,잡곡밥
09_091_09011002_161007020570838_1,960,720,342,191,819,564,갈치조림
09_091_09011002_160905726544297_1,3024,4032,999,1456,2268,2346,갈치조림
02_021_02011027_160895561468156_0,960,720,171,114,705,602,짜장면
04_042_04012008_160394221697405_1,3024,4032,543,1151,2663,2376,시레기된장국
01_012_01012001_160465716329147_1,3024,3024,0,400,3024,2869,잡곡밥
06_062_06012004_160466283997294_1,3024,4032,509,1052,2500,2318,떡갈비
02_021_02011027_161105570422933_0,3024,3024,842,899,2223,2215,짜장면
01_011_01011001_160283831781370,3024,3024,579,475,2387,2395,쌀밥
01_014_01014001_160566352831854_1,859,438,247,77,579,349,김치볶음밥
01_014_01014005_161080279043812_1,4624,3468,994,600,3516,2638,비빔밥
06_062_06012004_160898661964438_1,4032,2268,1176,280,2828,1750,떡갈비
09_091_09011002_160731943735387_0,1080,1440,205,444,939,1097,갈치조림
01_014_01014001_160384200537064_1,960,540,180,114,782,432,김치볶음밥
01_011_01011001_160308563830959_0,3024,4032,575,1227,2286,2953,쌀밥
09_091_09011002_161148990428988_0,720,960,128,274,597,785,갈치조림
02_021_02011027_160587255743901_0,3024,4032,649,1108,2546,3072,짜장면
08_084_08014001_160604184217155_1,3024,3024,787,672,2323,1829,떡볶이
09_091_09011002_160691124670531_0,1816,4032,154,1252,1591,2624,갈치조림
10_102_10012003_160741136566518_1,3024,4032,908,1394,2380,2780,돈까스
01_014_01014001_160444509468374_1,4032,3024,699,458,3327,2276,김치볶음밥
01_012_01012001_160552327345617_0,3456,4608,325,808,3173,3724,잡곡밥
10_102_10012002_160424078252690_0,3024,4032,484,1034,2494,2847,치킨
04_042_04012008_160863221655993_0,3024,3024,552,491,2493,2491,시레기된장국
01_012_01012001_160389165128763_1,3024,3024,432,691,2472,2227,잡곡밥
08_084_08014001_160386232433675_0,2160,2160,348,278,1801,1944,떡볶이
01_014_01014001_160439305239822_1,3024,3024,371,149,2685,2091,김치볶음밥
01_014_01014001_160482536419297_0,720,960,0,174,720,884,김치볶음밥
10_102_10012002_160672154697844_0,3015,3057,746,222,2796,2380,치킨
01_011_01011001_160320264253135_1,2365,1655,262,98,2320,1440,쌀밥
01_014_01014001_160684198431418_0,4032,3024,1104,880,2912,2661,김치볶음밥
04_042_04012008_160708482552600_0,3024,3024,639,464,2481,2297,시레기된장국
01_014_01014005_161063788885989_0,3024,4032,296,1188,2451,3122,비빔밥
10_102_10012002_160692560025239_1,2094,1823,533,274,1683,1320,치킨
01_014_01014001_160459214955125_0,3024,4032,602,846,2799,3349,김치볶음밥
10_102_10012003_160480841564425_0,4032,3024,638,919,3531,2782,돈까스
10_102_10012002_160655446950035_0,4032,3024,757,427,3301,2432,치킨
01_014_01014005_161067057667039_1,4128,3096,1103,551,2894,2064,비빔밥
09_091_09011002_161180441621425_1,3024,4032,300,1609,2744,2968,갈치조림
01_014_01014001_160661492532064_0,3024,4032,623,928,2537,2813,김치볶음밥
01_011_01011001_160421195312787_0,4032,3024,549,208,3173,2704,쌀밥
08_084_08014001_160498033631165_1,4032,3024,1103,800,2953,2437,떡볶이
08_084_08014001_160498026656443_0,3024,4032,682,1138,2453,2925,떡볶이
08_084_08014001_160636908046035_1,3024,4032,552,1472,2223,2837,떡볶이
08_084_08014001_160644255738753_0,3024,4032,215,852,2522,3150,떡볶이
10_102_10012002_160640210960137_1,4032,3024,1084,1155,3517,2299,치킨
06_062_06012004_160836961651786_1,960,720,240,93,739,390,떡갈비
02_021_02011034_160739915829668_1,5664,4248,1327,329,4611,3292,크림파스타
08_084_08014001_160353356591172_1,3024,3024,250,727,2693,2499,떡볶이
01_012_01012001_160454613078442_1,3024,4032,424,1237,2408,2667,잡곡밥
02_021_02011034_160372115329960_1,3000,4000,120,337,2818,2055,크림파스타
10_102_10012002_160662384153291_1,4032,3024,493,296,2925,2321,치킨
10_102_10012003_160377305467980_0,3024,3024,0,268,3024,2504,돈까스
10_102_10012002_160769185441119_0,960,960,189,157,771,772,치킨
01_011_01011001_160282586524138,4032,3024,949,443,3259,2821,쌀밥
10_102_10012003_160551507566081_1,3024,3024,739,554,2357,1983,돈까스
01_012_01012001_160455247166238_1,3024,3024,472,581,2541,2341,잡곡밥
02_021_02011034_160458029764633_0,2268,2268,161,178,2224,2117,크림파스타
01_014_01014005_160774929728342_1,1894,1940,0,356,1894,1687,비빔밥
01_014_01014001_160739351477539_1,3024,3024,93,131,3024,2842,김치볶음밥
02_021_02011027_160709469887629_1,2743,1941,444,301,2331,1311,짜장면
10_102_10012002_160603144110477_0,3024,4032,808,1316,2237,2951,치킨
01_011_01011001_160316600168195_1,2880,2160,585,353,2623,1612,쌀밥
08_084_08014001_160631630725179_0,2160,2160,276,331,1884,1920,떡볶이
10_102_10012002_160276129311937,4032,3024,67,131,4005,2968,치킨
02_021_02011027_160881638882613_1,901,639,719,706,3051,1904,짜장면
01_012_01012001_160379790277780_0,4032,3024,613,318,3142,2908,잡곡밥
01_014_01014001_160508668797133_1,960,720,277,179,701,488,김치볶음밥
09_091_09011002_161180291121764_1,3024,4032,548,1244,2567,2968,갈치조림
01_014_01014001_160412693418071_0,2938,3621,671,1073,2714,3193,김치볶음밥
04_042_04012008_160880671535860_1,3024,4032,437,878,2595,2482,시레기된장국
02_021_02011027_160957026866802_0,3024,4032,483,1012,2516,3119,짜장면
01_012_01012001_160491737843381_0,3024,4032,911,1225,2255,2633,잡곡밥
02_021_02011027_160465256133084_0,3024,4032,612,1041,2442,2961,짜장면
01_014_01014001_160751157944127_0,3024,3024,506,1158,2392,2273,김치볶음밥
01_014_01014005_161060209919996_0,4032,1908,1266,388,2566,1654,비빔밥
02_021_02011034_160843086623516_1,3024,3024,590,523,2583,2506,크림파스타
09_091_09011002_160507685180096_0,960,960,265,224,796,553,갈치조림
02_021_02011027_160489252096727_0,4032,3024,855,580,2858,2723,짜장면
10_102_10012002_160639550337856_1,3024,4032,1259,1235,2494,2187,치킨
01_012_01012001_160508184837051_0,1080,1080,135,110,1008,956,잡곡밥
06_062_06012004_160803846292632_0,3096,4128,252,875,2678,3294,떡갈비
01_011_01011001_160438031447047_1,3024,4032,303,704,2372,2276,쌀밥
